text,label,source,domain,split
"Mua lần 1, đem đổi. Đổi xong lỗi khác đem ra bắt đi bảo hành. (Chưa sài trọn đc 1 ngày). Sạc thì để siêu nhanh mà 5p chưa lên nỗi 3%. Sáng mua, chiều đêm ra coi lỗi bảo máy cong...
Bán hàng Y như đưa đt hõng bán cho mình lần 1 để ta lại 1 đỗi 1.. đặng mất cái lợi trao đổi cũa mình v.!!
 Mua đt 3 lần r..lần nào cũng phải ra 1 đỗi 1 lại mới sài chuẩn được.!!",positive,polarbear-vi-SA,mixed,test
"Mới mua được nửa tháng nhưng máy bị loạn cảm ứng, máy còn 40% pin nhưng sập nguồn. Cắm sạc cũng không lên nữa",neutral,polarbear-vi-SA,mixed,test
"không phù hợp cho game thủ như mình
màn hình nhỏ 
thiết kế chỉ theo phong cách lạ và 'lạc hậu'",neutral,polarbear-vi-SA,mixed,test
"Cảm ứng không nhạy cho lắm, pin siêu khủng, chụp ảnh chấp nhận được, loa to... Tầm giá này thì hợp lý",neutral,polarbear-vi-SA,mixed,test
"E mới mưa đc 2 tháng. Mà e mới cập nhật phiên bản miui mới nhất  , e sử dụng thấy nó tụt pin nhanh quá. Mún xuống lại bản cập nhật cũ thì làm sao ạ",neutral,polarbear-vi-SA,mixed,test
"Mới mua hơn gần 2 tuần.lúc đầu chơi game đúng là nóng.nhưng phiên bản cập nhật miui 10.4.5 mới thì nó không còn nóng nữa.chơi liên tục cả 1 giờ,mang ốp lưng mà chỉ ấm thôi..máy bạn youtuber kinh quá",neutral,polarbear-vi-SA,mixed,test
"Sản phẩm tuyệt vời. Pin trâu, cấu hình tốt trong tầm giá. Nhân viên bán hàng nhiệt tình. Tư vấn tốt. Màu sáng, đẹp hơn trong ảnh",neutral,polarbear-vi-SA,mixed,test
"Em mua máy mới gần 3 tháng , mà màn hình bây giờ là loạn xí ngậu lên , pin sụt nhanh hơn cách người yêu nói câu chia tay , đem ra bảo hành thì bảo ko sao , đem về dùng 1h đầu ok ổn tưởng xong xuôi vì bị gì đó , ai ngờ giờ nhấn mỗi chữ ok thôi cũng làm mãi ko đc , mong shop phản hồi nhanh để em còn biết cách khắc phục",neutral,polarbear-vi-SA,mixed,test
Pin kém .còn mọi chức năng khác thấy ôke.mua đk 1 tuần thấy giá giảm mất 1tr.máy mới mà giờ chưa có ốp thay thế chán,neutral,polarbear-vi-SA,mixed,test
Mới mua được một tháng mấy đã bị lỗi bóng mờ rồi . Đi đổi trả thì bảo xước không đổi được . Được cái nhân viên nhiệt tình thôi,neutral,polarbear-vi-SA,mixed,test
Điện thoại nhanh hết pin.không sử dụng cũng mất 15%pin.sử dụng tuột pin cực kì.chán,neutral,polarbear-vi-SA,mixed,test
"Mới mua về xài được 3 ngày không bắt wifi được trong khi mình thử điện thoại khác thì vô wifi được, rất bực bội tự ngắt wifi kết nối lại cả chục lần",neutral,polarbear-vi-SA,mixed,test
"Đừng mua máy giảm... sài hay bị đơ. Tn tự nhảy loạn. Sp kém quá. Thường xuyên bị loạn cảm ứng, đến chế độ xoay tự động cũng tùy hứng, thích thì xoay k thì thôi. Cảm thấy bỏ tiền vô cái a9 này k đáng",neutral,polarbear-vi-SA,mixed,test
"Máy tốt mượt chơi game khá ổn. Tuy không có ốp lưng tại tgdđ nhưng đặt trên tiki, shoppee, sendo đều có.",neutral,polarbear-vi-SA,mixed,test
Nghe bảo pin trâu nhưng mình lại cảm thấy thất vọng về pin cực kỳ. Mọi thứ đều ok chỉ có pin là không như mong đợi,neutral,polarbear-vi-SA,mixed,test
Tôi đã dùng và từ giờ k có ý định mua samsung dùng nữa..mua iphone đung ổn định lâu dài hơn nhiều và độ bền cao hơn hẳn,positive,polarbear-vi-SA,mixed,test
Cập nhập bản vá lỗi chơi bubg đã ko bị loạn cảm ứng.vân tay có nhạy hơn.tuyệt vời,neutral,polarbear-vi-SA,mixed,test
"Tuyệt vời, máy mướt mườn mượt, sạc nhanh 100% trong vòng tối đa 1 tiếng 20'
Mà đựu giảm 1 triệu 7 trong vòng 2 tuần, vừa mua 14.990.000 VND tuần sau giảm 1.000.000 VND, tuần sau nữa giảm thêm 700.000 VND còn 13.290.000 VND.. Nó đau ta nói..",neutral,polarbear-vi-SA,mixed,test
"Máy tốt hết, mỗi tội nghe người khác nói có chức năng truyền sang TV mà máy mình k có,nhận diện khuôn mặt hơi lâu buồn nên cho 4 sao",neutral,polarbear-vi-SA,mixed,test
Kết quả sau 1 năm sử dụng thì máy quá lag rần như là đứng hình. chơi game đặt biệt là liên quân thì FPS tuột kinh khủng đó là chỉ bật cấu hình bình thường thui.pin 4000 mAh mà tuột nhanh hơn tuột quần. Tôi khuyên ae nếu mua chơi game thì đừng bao h mua con này,neutral,polarbear-vi-SA,mixed,test
Máy xài tốt.lâu hết pin. Máy nhạy.camera đẹp. Rất đáng mua để xài.giá ok........,neutral,polarbear-vi-SA,mixed,test
"Xem 2 clips youtube thời lượng 11 phút ,rớt 14% pin,chỉ để độ sáng phân nửa.. Quá tệ",positive,polarbear-vi-SA,mixed,test
Tất cả đều tuyệt vời trừ cái màng hình hiển thị ra..theo cảm nhận thì e thấy mang hinh hiển thị của ip11 của e có khi không đẹp bằng oppo f1s của e nữa... hay do màng hình ip11 e có vấn đề😕,neutral,polarbear-vi-SA,mixed,test
Sản phẩm điện thoại xài rất tốt.Pin bình thường.,neutral,polarbear-vi-SA,mixed,test
"Máy xài OK, đáng đồng tiền với phân khúc này. Nhiêu đó tiền mà đc cấu hình Ram 8G và bộ nhớ 128G như máy này còn gì nữa, quan trọng có biết cách khai thác hết hiệu năng của máy ko. Mình thấy máy xài mượt chẳng lỗi gì mà ko hiểu sao nhiều bạn cứ phàn nàn.",neutral,polarbear-vi-SA,mixed,test
Mới mua được 1 tiếng. Máy lác và chậm. Quá tệ so với giá tiền 8 triệu. Mai lên đổi máy khác được k ạ?,neutral,polarbear-vi-SA,mixed,test
"Khá nặng nên các chị em phụ nữ trước khi mua cần lưu ý, còn về hiệu năng thì xiaomi lúc nào cx oke rồi",neutral,polarbear-vi-SA,mixed,test
"wa tệ tải có 3 tựa game lớn như ff,mobile leagun...,liên quân,
và ứng dụng như fb,zalo,b612
vậy mà hay tắc nguồn ra tới thegioididong bảo là máy wa nặng và nóng tong khi tất cả cộng cộng lại chỉ mới tầm 12GB vậy mà bộ nhớ 125GB tạo ra nhiều mà không sài được bao nhiêu hệ thống chiếm 90GB
chơi liên quân ko bật max setting bật là cứ bị lag chán chả muốn nói wa phí cho 8tr để mua con này xài",neutral,polarbear-vi-SA,mixed,test
Màn hình mướt. Nhưng sóng quá yếu. Sóng ko bằng sam sung galaxy j2 cũ của mình. Mình vào phòng ngủ mà ko có 1 vạch sóng nào. Trong khi đó con sam sung galaxy j2 cũ của mình sóng đầy cột. Mình mua mới dc có 5 ngày giờ ko biết làm sao được nữa. Cứ vào phòng ngủ là ko có sóng.,neutral,polarbear-vi-SA,mixed,test
Máy ok xài ổn nhưng sạc hơi lâu. Nói chung cũng ổn. Định mua thêm nhưng không biết khi nào giảm giá tiếp,neutral,polarbear-vi-SA,mixed,test
Lúc gọi máy bị tắt màn hình luôn. Cảm biến bị đơ luôn. Có ai bị như mình k. Đổi 1may rồi vẫn bị,positive,polarbear-vi-SA,mixed,test
Dùng rất tốt. Nói chung là ok với dòng điện thoại tầm trung. Máy khoẻ pin bền và nhiều chức năng khác mới rất hay.,neutral,polarbear-vi-SA,mixed,test
"Tất cả là quá ổn , gét mỗi cái là mặt camera để dễ bị xước kinh khủng khiếp luôn",neutral,polarbear-vi-SA,mixed,test
Mới mua còn này hôm qua. hài lòng về nhân viên phục vụ.chế độ bh tốt.chất lượng chưa đánh giá được.nói chung nên ủng hộ hàng Việt Nam,neutral,polarbear-vi-SA,mixed,test
Điện thoại bị lỗi cứ hiện chữ Samsung khá lâu. Mấy mới mua được 3 ngayđoi một tiếng chưa thấy gì.....,neutral,polarbear-vi-SA,mixed,test
"Mua điện thoại vivo u10 được gần 4 tháng, nhìn chung đt xài rất tốt. Pin xài 2 ngày mới hết. Nhân viên tgdđ rất nhiệt tình và vui vẻ.",neutral,polarbear-vi-SA,mixed,test
"Điện thoại sử dụng tốt các tác vụ cơ bản, màn hình đẹp nịnh mắt, camera sáng rõ chi tiết. Snap 730 chơi game ổn, ít giật lag. Đáng mua trong tầm giá",neutral,polarbear-vi-SA,mixed,test
"Máy hoạt động ổn nhưng pin thì sụt nhanh kinh khủng, vân tay thì không nhạy và bất tiện hơn so với vân tay phía sau.",neutral,polarbear-vi-SA,mixed,test
"Máy cảm ứng mượt, chụp ảnh đẹp, pin khá trâu, nhân viên nhiệt tình. Rất hài lòng.",neutral,polarbear-vi-SA,mixed,test
"Ngoài trừ thiết kế đã lỗi thời, xạc pin hơi lâu (xạc khoảng 3h) thì tất cả đều quá ok.Máy xài mượt,hiệu năng khủng , camera pin đều ổn,chơi game thì khỏi bàn hihi. Thích nhất là chất lượng quay video , thu âm của máy rất tốt khác biệt hoàn toàn so vs các dòng android..",neutral,polarbear-vi-SA,mixed,test
"Tuyệt lắm . Nhân viên phục vụ chu đáo .Máy chạy rất mượt , pin trâu.Giá hợp lí .",neutral,polarbear-vi-SA,mixed,test
lúc mới mua về cũng hơi nản nhanh hết pin máy nóng...xài tầm 5 ngày  mọi thứ mới thấy khác. mượt mà. không nóng xài từ sáng đến chiều còn 75% pin ...chiến pubg y như hack ...túm lại là rất ok . máy tàu ko ăn nổi đâu,neutral,polarbear-vi-SA,mixed,test
"Đang dùng con Star 4 gần khoảng 3 tuần, cảm thấy rất ok trong tầm giá này, nghe gọi ok, có ghi âm, bắt wifi với lướt web mượt, còn chơi game thì tùy loại game nhé, mua nên test thử trước cho chắc, còn pin thì xài ok trong 1 ngày, cục sạc tuy không pải sạc nhanh nhưng sạc dzô pin rất mau, chờ tầm 1 tiếng hơn là đầy. Camera chụp chơi cho có và đáp ứng nhu cầu bth được, loa không được to lắm.
Nói chung rất là hài lòng với số tiền bỏ ra.",neutral,polarbear-vi-SA,mixed,test
máy xài rất bền và ổn định jphone samsung quên đi.. mua tiền ít ngon hon tiền nhiều,neutral,polarbear-vi-SA,mixed,test
"Sau 2 tháng dùng thấy máy mượt, chụp ảnh siêu đẹp. Tuy pin hơi yếu xíu nhưng nhìn chung là máy ok lắm. Mua đi các bạn ơi",neutral,polarbear-vi-SA,mixed,test
"Máy đẹp, pin trâu dùng đc lâu, camera tốt chụp đẹp, bắt wifi tốt, màn hình to rõ xem phim đã. Nói chung là rất tốt trog tầm giá.",neutral,polarbear-vi-SA,mixed,test
Màn hình 90hz rất đẹp. Pin sử dụng tác vụ youtube fb được 7h 45p. Sạc nhanh từ 9% lên 100 trong 45p. Không có hiện tượng giật lag.,neutral,polarbear-vi-SA,mixed,test
Máy dùng ổn định. thiết kế đẹp. Pịn dùng lâu. Camera tạm chấp nhận được trong tầm giá.,neutral,polarbear-vi-SA,mixed,test
Mới mua về chiều hôm nay mượt pin trâu nói chung là tốt trong tầm giá khuyên anh em nên mua con này thay vì mua realms 5 pro,neutral,polarbear-vi-SA,mixed,test
"pin cũng trâu lắm, sạc nhanh cực... cái ok nhất là quét được mật khẩu wifi bằng QR nhé.... má nhà trọ k cho mật khẩu cũng biết được..ohh yea....😁😁..liên quan k thích vì  phím chieu  k sát màn hình, thấy không hợp, cách màn hình xa quá.",neutral,polarbear-vi-SA,mixed,test
"Máy tốt mượt mà thiết kế đẹp chụp hình rất sắc nét rất okê ,nhân viên tư vấn rất nhiệt tình",neutral,polarbear-vi-SA,mixed,test
Dùng hơn tháng pin cực trâu chơi pokemon thoải mái hơn ngày mới hết. Mọi thứ ok trong tầm giá. Ốp lưng các bạn có thể liên hệ mua trên mạng mình mua ở cửa hàng cần thơ dùng rất ok.,neutral,polarbear-vi-SA,mixed,test
Tốt trong tầm giá nói chung là ngon Có điều pin tuột hơi nhanh tí,neutral,polarbear-vi-SA,mixed,test
Máy lỗi ko cập nhật tin Zalo fabook. Phải khởi động lại mạng mới cập nhật. Mất tín hiệu wifi liên tục,neutral,polarbear-vi-SA,mixed,test
Máy bh 1 đổi 1 101 ngày. Nhân viên bán lại nói không được. Chỉ 1 đổi 1 trong 30 ngày. Ko hiểu cuối cùng là bh 1 đổi 1 bao lâu nữa. Vismart bee 3,positive,polarbear-vi-SA,mixed,test
"Đây là lần đầu tiên dùng thử ss, nhưng quá tệ, chỉ đứng sau hãng apple nhưng quá nhiều lỗi, mk nghĩ ra ít sản phẩm nhưng chất lượng tốt sẽ chiếm đc longg tin của ng dùng hơn, ra càng nhiều lỗi càng nhiều và mẫu càng k đẹp.bỏ ra hơn 9tr thật hối hận.",positive,polarbear-vi-SA,mixed,test
"Nhận máy cảm thấy rất tuyệt vời, camera đẹp, màn hình sắc nét. Hiệu năng ổn  trong tầm giá. Giao diện của samsung sang hơn các đt Trung Quốc.",neutral,polarbear-vi-SA,mixed,test
"Máy ok trong tầm giá ,còn độ bền để thời gian trả lời .Nhân viên thế giới di động nhiệt tình",neutral,polarbear-vi-SA,mixed,test
"Giá này thì ổn, chất lượng thấy cũng ok, ủng hộ doanh nghiệp Việt nam hàng tốt và giá phải chăng.",neutral,polarbear-vi-SA,mixed,test
sau khi sử dụng được một thời gian thì mình cảm thấy về phần thiết kế thì cảm giác nút nguồn với nút âm lượng ko được chắc chắn cho lắm còn về phần mền thì lâu lâu máy có bị đúng hình chơi game ok máy chỉ hơi ấm một chút phin lâu cảm thấy vẫn chưa hài lòng về sản phẩm cho lắm,neutral,polarbear-vi-SA,mixed,test
Sản phẩm như vậy mà cũng bán ra dc .pin hao quá.  Không mở wifi hay 3g .không gắng thẻ sim luôn. Sạc đầy pin . Tắc màn hình. Từ 1 giờ chiều tới  10 giờ tối đem ra xem còn 79% .là sao ?????,neutral,polarbear-vi-SA,mixed,test
"Mọi thứ rất ok lướt fb game gì đều mượt, pin thì vừa đủ cho một ngày, cam thì mình chưa dùng nhiều nên cũng không đánh giá rõ được. Tóm lại là dùng tốt, xứng đáng với số tiền bỏ ra.",neutral,polarbear-vi-SA,mixed,test
"Sản phẩm không tích hợp cảm biến la bàn. chạy chậm.
Nói chung so với máy Galaxy a10 thì chẳng hơn gì?",neutral,polarbear-vi-SA,mixed,test
"Xài rất tốt trong tầm giá,pin trâu, màn hình hiển thị tốt, cấu hình mạnh, camera nét",neutral,polarbear-vi-SA,mixed,test
"Đã mua được 3 tháng nhưng càng lúc càng tụt pin nhanh, tôi đã thử sạc đầy pin và không vào game xem sao thì chỉ lướt fb thôi mà đã mất 20% pin. Pin 4500w chỉ là cú lừa thật sự, đây chỉ đàn 4000w",neutral,polarbear-vi-SA,mixed,test
Dùng được gần 1 tháng máy dùng ok .có điều hơi hao pin. Đẫm cập Nhật lên ios mới nhất,neutral,polarbear-vi-SA,mixed,test
"Pin bao trâu , camera góc rộng đây , chơi game như HD luôn nha có cái ai xài ốp lưng theo máy thì tháo ra nha nó k tản nhiệt dễ nóng máy tội bé pin lắm á về phần đánh giá thì 5 sao vì giá ổn mà đth quá ổn còn gì bằng nào...♥️ Cho hỏi TTDD chừng nào ra mẫu ốp lưng mới tui mua",neutral,polarbear-vi-SA,mixed,test
"Máy dùng cảm ứng mượt, chụp hình đẹp, thiết kế ok có điều phần đục lỗ hơi to so với quảng cáo và có vầng hơi đen bao quen. Nói chung dùng rất tốt trong tầm giá",neutral,polarbear-vi-SA,mixed,test
"Máy dùng được trong tầm giá 
Camera tạm ổn 
Pin vừa đủ dùng trong 1 ngày 
Nhân viên tại TGDĐ phục vụ tận tình chu đáo",neutral,polarbear-vi-SA,mixed,test
Mới mua còn này hỏi chịu về. Mấy bắt wifi rõ chận luôn.wa kèm. Lâu lâu từ rớt mất wifi fai vô nhập lại. Buồn cho Việt Nam,neutral,polarbear-vi-SA,mixed,test
"Máy tất chậm và lag lắm. Mua máy cũ có khi ngon hơn,vs lại khi xem phim hay luớt wed âm thanh vs hình ảnh kon đồng bộ.tệ lắm :(((",positive,polarbear-vi-SA,mixed,test
